f_word,s_word,f_amount,s_amount,pair_amount,pmi
pełnia,rola,3,4,3,8.759888260028116
ios,aplikacja,2,4,2,8.759888260028116
możliwości,porażka,6,2,3,8.759888260028116
popularny,filmowy,6,2,3,8.759888260028116
relacja,psychologia,4,1,1,8.759888260028116
analizowanie,spory,4,4,4,8.759888260028116
rio,dopływ,2,2,1,8.759888260028116
bank,2024,8,1,2,8.759888260028116
głośny,otoczenie,1,4,1,8.759888260028116
byśmy,powiedzieć,1,4,1,8.759888260028116
najbardziej,droga,4,3,3,8.759888260028116
uniwersytet,wielki,2,6,3,8.759888260028116
cenny,zbrojniki,4,3,3,8.759888260028116
wisława,kiedyś,2,4,2,8.759888260028116
widoczny,znacząco,2,2,1,8.759888260028116
materia,wieczny,4,3,3,8.759888260028116
stajać,walka,6,2,3,8.759888260028116
lekko,wyciągnięty,2,2,1,8.759888260028116
tnga,2020,2,2,1,8.759888260028116
samolot,bez,1,16,4,8.759888260028116
niekończącą,jednocześnie,1,8,2,8.759888260028116
tuż,praktycznie,4,3,3,8.759888260028116
ponadto,czytający,4,3,3,8.759888260028116
jakikolwiek,potencjalnie,2,2,1,8.759888260028116
specjalista,innowacja,3,4,3,8.759888260028116
płynnie,trzeci,1,4,1,8.759888260028116
jednocześnie,centralny,8,1,2,8.759888260028116
covid,potrzeba,1,4,1,8.759888260028116
2019,rok,1,16,4,8.759888260028116
głównie,mikroelement,4,1,1,8.759888260028116
motyw,zwierzęcy,4,3,3,8.759888260028116
dochodzić,łączenie,3,4,3,8.759888260028116
90,określenie,1,4,1,8.759888260028116
łatwość,podnosić,4,2,2,8.759888260028116
określenie,kontekst,4,1,1,8.759888260028116
rynek,atrakcyjność,4,2,2,8.759888260028116
teren,grzywna,8,1,2,8.759888260028116
bez,wątpienie,16,2,8,8.759888260028116
wedle,typ,1,8,2,8.759888260028116
unikalny,dobro,2,6,3,8.759888260028116
aplikacja,charakterystyka,4,1,1,8.759888260028116
głównie,poszerzyć,4,2,2,8.759888260028116
mass,strzał,2,2,1,8.759888260028116
finansowy,e‑commerce,4,1,1,8.759888260028116
ćwiczenia,umysłowy,8,2,4,8.759888260028116
bohater,integrować,16,1,4,8.759888260028116
teren,zagrożenie,8,1,2,8.759888260028116
utrata,asg,1,4,1,8.759888260028116
powszechny,wśród,2,6,3,8.759888260028116
wpływ,rozmaity,8,2,4,8.759888260028116
przyswajanie,przesłuchiwanie,4,1,1,8.759888260028116
proces,czytania«,12,1,3,8.759888260028116
uczestnik,spośród,4,2,2,8.759888260028116
dalej,natura,3,4,3,8.759888260028116
kierowca,strażnik,2,2,1,8.759888260028116
osobnik,zaś,1,4,1,8.759888260028116
zapalony,czytelnik,1,16,4,8.759888260028116
europ,realizowany,4,1,1,8.759888260028116
pstrążenia,uspokajać,1,4,1,8.759888260028116
otrzymać,dowolny,2,2,1,8.759888260028116
aplikacja,aplikacja,4,4,4,8.759888260028116
spychowo,zwalczanie,2,2,1,8.759888260028116
opowiadanie,czytelnictwo,3,4,3,8.759888260028116
naturalny,czeremcha,2,4,2,8.759888260028116
myśl,niekończącą,8,1,2,8.759888260028116
of,assassin’s,8,1,2,8.759888260028116
przeglądanie,nauczyć,2,8,4,8.759888260028116
christie,analizowanie,1,4,1,8.759888260028116
wedge’ami,użycie,1,4,1,8.759888260028116
sprawić,twoja,1,12,3,8.759888260028116
łączenie,wczesny,4,2,2,8.759888260028116
zwierzę,kilkakrotnie,8,1,2,8.759888260028116
klaser,bezpiecznie,2,2,1,8.759888260028116
odnaleźć,rynek,2,4,2,8.759888260028116
zastąpiony,ząb,1,8,2,8.759888260028116
natomiast,spośród,8,2,4,8.759888260028116
otoczenie,batmana,4,2,2,8.759888260028116
spotkać,natura,3,4,3,8.759888260028116
podkowa,zwierzę,1,8,2,8.759888260028116
główka,zamach,4,2,2,8.759888260028116
przechowywać,znaczek,2,8,4,8.759888260028116
transakcja,internetowej,2,2,1,8.759888260028116
dawać,rada,16,1,4,8.759888260028116
ząb,usuwać,8,2,4,8.759888260028116
trudność,targaryen,4,1,1,8.759888260028116
umysłu”,przyznać,1,4,1,8.759888260028116
przebudzenie,środek,2,8,4,8.759888260028116
patrzyć,wyraźnie,2,2,1,8.759888260028116
wspomnienie,wracać,2,4,2,8.759888260028116
punkt,drive,16,2,8,8.759888260028116
czworonogi,in,1,4,1,8.759888260028116
budżet,dodatek,1,8,2,8.759888260028116
konkretny,rozcieńczać,8,1,2,8.759888260028116
fragment,refleksja,4,2,2,8.759888260028116
tajwanu,powód,1,16,4,8.759888260028116
b,c,1,8,2,8.759888260028116
zastosowany,motyw,2,4,2,8.759888260028116
poznawać,pojęcie,6,2,3,8.759888260028116
deska,męczyć,4,1,1,8.759888260028116
rozpoczynanie,usilny,2,2,1,8.759888260028116
natura,wielogatunkowy,4,1,1,8.759888260028116
bowiem,dotykowy,4,1,1,8.759888260028116
wymawianie,myśl,1,8,2,8.759888260028116
dawn,uwierzyć,4,1,1,8.759888260028116
wiadomości,ćwiczenie,1,4,1,8.759888260028116
in,iii,4,1,1,8.759888260028116
powstać,50,4,1,1,8.759888260028116
ogłoszony,bank,1,8,2,8.759888260028116
ścienny,możliwości,2,6,3,8.759888260028116
charakter,będący,4,1,1,8.759888260028116
twoja,odkąd,12,1,3,8.759888260028116
lin,przekładnia,4,3,3,8.759888260028116
zaliczać,rodzina,2,2,1,8.759888260028116
logiczny,zagadka,2,4,2,8.759888260028116
warunek,kawiarnia,8,1,2,8.759888260028116
powstanie,obwód,4,3,3,8.759888260028116
25,zero,1,4,1,8.759888260028116
specjalistyczny,sieć,2,2,1,8.759888260028116
udostępnić,wsparcie,2,2,1,8.759888260028116
ćwiczyć,choćby,12,1,3,8.759888260028116
kiedyś,okno,4,1,1,8.759888260028116
rok,miast,16,1,4,8.759888260028116
naukowy,mimowolny,4,1,1,8.759888260028116
rodzaj,pokarm,8,2,4,8.759888260028116
jama,powstanie,1,4,1,8.759888260028116
klasyfikator,zachowanie,1,12,3,8.759888260028116
choć,jog,8,1,2,8.759888260028116
połączenie,dedukcja,16,1,4,8.759888260028116
rozum,innowacja,2,4,2,8.759888260028116
piłka,pozostawać,4,3,3,8.759888260028116
bo,zanikać,8,2,4,8.759888260028116
kij,piłka,3,4,3,8.759888260028116
of,berkeley,8,1,2,8.759888260028116
geralt,otoczenie,1,4,1,8.759888260028116
gramatyczny,wieczorny,2,2,1,8.759888260028116
podzielony,według,1,12,3,8.759888260028116
zdarzenie,przekazany,2,2,1,8.759888260028116
szczepienie,apteka,6,2,3,8.759888260028116
natomiast,odwrotny,8,2,4,8.759888260028116
dostarczanie,światło,1,4,1,8.759888260028116
czytania”,edukacja,1,4,1,8.759888260028116
osiągnąć,najmniejszy,2,2,1,8.759888260028116
kupno,jedyny,2,2,1,8.759888260028116
przyjmować,wszelki,2,8,4,8.759888260028116
niektóry,wymawiać,8,1,2,8.759888260028116
natomiast,wyjątkowo,8,1,2,8.759888260028116
uderzać,piłka,3,4,3,8.759888260028116
podobny,pałeczka,4,1,1,8.759888260028116
divotów,ćwiczyć,1,12,3,8.759888260028116
wykonywanie,czynność,2,4,2,8.759888260028116
pewien,bezwzględnie,4,1,1,8.759888260028116
taka,przyszłość,4,4,4,8.759888260028116
read,skupiać,2,6,3,8.759888260028116
zagadka,narażony,4,1,1,8.759888260028116
średni,odsetek,4,2,2,8.759888260028116
europ,pojawiać,4,4,4,8.759888260028116
warstwa,czeremcha,3,4,3,8.759888260028116
według,matthijsa,12,1,3,8.759888260028116
publikacja,organizacja,1,4,1,8.759888260028116
diametralnie,oryginalny,2,2,1,8.759888260028116
zapewniany,podobny,1,4,1,8.759888260028116
lew,rys,8,1,2,8.759888260028116
samochód,pewien,3,4,3,8.759888260028116
ćwiczyć,stopniowo,12,1,3,8.759888260028116
niewielki,rozdział,4,3,3,8.759888260028116
bezpiecznie,najbardziej,2,4,2,8.759888260028116
uruchomiony,linia,1,8,2,8.759888260028116
współczesnej”,prawda,1,4,1,8.759888260028116
wynieść,zwiększać,1,4,1,8.759888260028116
otoczenie,całośc,4,1,1,8.759888260028116
pozwolić,wziąć,4,3,3,8.759888260028116
znudzenie,ciągły,2,2,1,8.759888260028116
szczegółowy,treść,2,8,4,8.759888260028116
sprawa,kwas,8,1,2,8.759888260028116
uzyskać,spokojny,2,4,2,8.759888260028116
dodatkowo,jesień,16,1,4,8.759888260028116
zatem,cóż…,12,1,3,8.759888260028116
pomocny,górski,4,1,1,8.759888260028116
dłoń,koń,1,8,2,8.759888260028116
gatunek,technicznie,12,1,3,8.759888260028116
porzucenie,wręcz,2,2,1,8.759888260028116
stosowny,aspekt,2,4,2,8.759888260028116
ratalny,bank,2,8,4,8.759888260028116
posunąć,twoja,1,12,3,8.759888260028116
coś,kontrowersyjny,12,1,3,8.759888260028116
charakter,nagły,4,1,1,8.759888260028116
przyjmować,łącze,2,2,1,8.759888260028116
program,natura,4,4,4,8.759888260028116
zamach,długość,2,4,2,8.759888260028116
twoja,myślowy,12,1,3,8.759888260028116
wszelki,proszek,8,1,2,8.759888260028116
wolf,pisać,2,8,4,8.759888260028116
specjalistyczny,trzeba,2,6,3,8.759888260028116
definicja,zachować,2,4,2,8.759888260028116
zwierzę,koniecznie,8,2,4,8.759888260028116
najbardziej,rozpoczęcie,4,1,1,8.759888260028116
zwiększenie,tempo,4,4,4,8.759888260028116
znajdować,kryjówka,8,1,2,8.759888260028116
aż,sześć,8,2,4,8.759888260028116
twórca,comiesięczny,4,1,1,8.759888260028116
bo,„wbrew,8,1,2,8.759888260028116
niecierpliwić,dwa,1,8,2,8.759888260028116
dieta,odbijać,4,3,3,8.759888260028116
tutaj,ostrożność,8,1,2,8.759888260028116
rysować,linia,2,8,4,8.759888260028116
niski,młodzież,2,2,1,8.759888260028116
zmieniać,podstawa,6,2,3,8.759888260028116
wymówienie,elastyczność,2,2,1,8.759888260028116
rezultat,usa,2,2,1,8.759888260028116
zwrot,zakończenie,2,4,2,8.759888260028116
gdzie,patrzyć,10,2,5,8.759888260028116
czytelnik,manipulować,16,1,4,8.759888260028116
grać,widok,4,1,1,8.759888260028116
pisać,nieodwracalność,8,1,2,8.759888260028116
jednocześnie,nieszablonowy,8,1,2,8.759888260028116
głównie,prawdziwy,4,4,4,8.759888260028116
akcja,łączący,6,2,3,8.759888260028116
gatunek,drapieżny,12,1,3,8.759888260028116
rubensów,coś,1,12,3,8.759888260028116
dawn,guerrilla,4,1,1,8.759888260028116
przedstawiać,pozbawiony,2,2,1,8.759888260028116
budowanie,konkretny,2,8,4,8.759888260028116
dwa,wywoływać,8,1,2,8.759888260028116
tańszy,popularny,2,6,3,8.759888260028116
prawda,przedstawiać,4,2,2,8.759888260028116
kompetencyjny,zatem,1,12,3,8.759888260028116
zakończyć,zacząć,1,8,2,8.759888260028116
dodatek,ranga,8,1,2,8.759888260028116
divotów,dokładnie,1,4,1,8.759888260028116
naładować,c,1,8,2,8.759888260028116
wywrzeć,wpływ,1,8,2,8.759888260028116
twórca,zainteresować,4,1,1,8.759888260028116
dokładny,trening,2,6,3,8.759888260028116
właściwy,równia,2,2,1,8.759888260028116
chętnie,akwarysta,2,4,2,8.759888260028116
psychiczny,nauczenie,6,2,3,8.759888260028116
zauważać,oczywisty,2,2,1,8.759888260028116
sklasyfikować,biały,2,2,1,8.759888260028116
opublikowany,of,1,8,2,8.759888260028116
znacznie,silniejszy,16,1,4,8.759888260028116
czynić,wspominać,2,2,1,8.759888260028116
dokonać,killzone,4,1,1,8.759888260028116
powód,piąty,16,1,4,8.759888260028116
średni,ogon,4,1,1,8.759888260028116
biernie,dźwięk,1,4,1,8.759888260028116
sześć,linia,2,8,4,8.759888260028116
połączony,ręka,2,10,5,8.759888260028116
obecność,wspólny,2,2,1,8.759888260028116
autor,chyba,2,2,1,8.759888260028116
aż,54,8,2,4,8.759888260028116
indeks,powrót,2,4,2,8.759888260028116
catus,dachowiec,2,2,1,8.759888260028116
biurko,edukacja,2,4,2,8.759888260028116
według,starzeć,12,1,3,8.759888260028116
zmieniać,zawieszenie,6,2,3,8.759888260028116
biegły,przykład,2,2,1,8.759888260028116
konkurencja,sadzenie,2,2,1,8.759888260028116
autorski,obcy,1,4,1,8.759888260028116
przeczytać,pomijanie,8,2,4,8.759888260028116
myśl,czytany,8,2,4,8.759888260028116
of,academy,8,1,2,8.759888260028116
wielkość,sierść,4,2,2,8.759888260028116
połączenie,neuronalnych,16,1,4,8.759888260028116
akwarysta,glonojada,4,1,1,8.759888260028116
piętnastolatek,kraj,1,8,2,8.759888260028116
dr,mindlab,4,2,2,8.759888260028116
dowolny,kolor,2,8,4,8.759888260028116
temperatura,powietrze,4,1,1,8.759888260028116
mięśniowe”,regularny,1,4,1,8.759888260028116
bohater,przybyć,16,1,4,8.759888260028116
powiedzieć,ubrać,4,1,1,8.759888260028116
niekoniecznie,choć,1,8,2,8.759888260028116
wykonywać,ćwiczenie,3,4,3,8.759888260028116
wygospodarować,poradnik,2,4,2,8.759888260028116
poniżej,linia,2,8,4,8.759888260028116
nawóz,organiczny,18,2,9,8.759888260028116
rysunek,tutaj,1,8,2,8.759888260028116
piękno,osiągnąć,2,2,1,8.759888260028116
technik,stworzyć,2,2,1,8.759888260028116
innowacja,kapitał,4,2,2,8.759888260028116
rozwiązywanie,stawianie,2,2,1,8.759888260028116
odpocząć,trochę,1,4,1,8.759888260028116
lista,pojawiać,1,4,1,8.759888260028116
asg,oparty,4,2,2,8.759888260028116
dołożyć,2,2,8,4,8.759888260028116
wrażliwy,sztuka,1,8,2,8.759888260028116
prawdziwy,lecz,4,4,4,8.759888260028116
środek,przeciw,8,2,4,8.759888260028116
odmiana,spotkać,4,3,3,8.759888260028116
horizon,kołowy,4,1,1,8.759888260028116
przecież,dusza,3,4,3,8.759888260028116
dosłownie,zniknąć,2,2,1,8.759888260028116
centrum,łączący,2,2,1,8.759888260028116
rozpoznawać,doprowadzić,1,4,1,8.759888260028116
weekendowy,lektura,1,16,4,8.759888260028116
czeremcha,rodzimy,4,2,2,8.759888260028116
prof,cunningham,4,2,2,8.759888260028116
przeczytać,sto,8,1,2,8.759888260028116
pozwolić,przyjrzeć,4,2,2,8.759888260028116
poczucie,przeciwnie,4,1,1,8.759888260028116
szczegółowy,szczegółowy,2,2,1,8.759888260028116
rodzaj,zbrojnikowatych,8,2,4,8.759888260028116
program,grąd,4,1,1,8.759888260028116
dodatkowo,wzrosły,16,1,4,8.759888260028116
przytwierdzanie,powierzchnia,1,4,1,8.759888260028116
chociaż,zwiększenie,4,4,4,8.759888260028116
milion,zatrudnienie,2,2,1,8.759888260028116
kolekcja,znaczek,2,8,4,8.759888260028116
błyskawiczny,rozgrywka,2,4,2,8.759888260028116
klasyfikator,bez,1,16,4,8.759888260028116
czeremcha,ocieniać,4,1,1,8.759888260028116
chodzić,zmieścić,8,1,2,8.759888260028116
zadrapanie,kolor,1,8,2,8.759888260028116
wielki,dogłębny,6,2,3,8.759888260028116
cech,kocię,4,1,1,8.759888260028116
kolekcjonowanie,pinceta,2,2,1,8.759888260028116
analizowanie,motywacja,4,2,2,8.759888260028116
sprawdzony,zwiększenie,2,4,2,8.759888260028116
punkt,obronny,16,1,4,8.759888260028116
europejski,wtedy,4,3,3,8.759888260028116
bo,niby,8,2,4,8.759888260028116
wyszukanie,definicja,2,2,1,8.759888260028116
trzeba,utrzymywać,6,2,3,8.759888260028116
uspokajać,bicie,4,2,2,8.759888260028116
szyja,najszybszy,2,2,1,8.759888260028116
kwiecień,rajd,4,1,1,8.759888260028116
główka,polecenie,4,2,2,8.759888260028116
dopływ,ciek,2,2,1,8.759888260028116
zmieniać,najwyżej,6,2,3,8.759888260028116
np,krzesło,16,1,4,8.759888260028116
kawa,tuż,2,4,2,8.759888260028116
goły,dawn,1,4,1,8.759888260028116
in,moneta,4,3,3,8.759888260028116
tylny,lew,2,8,4,8.759888260028116
lecz,haczyk,4,1,1,8.759888260028116
cyrkulacja,stabilność,1,4,1,8.759888260028116
budowniczy”,dobry,1,8,2,8.759888260028116
obecnie,wykorzystywany,6,2,3,8.759888260028116
imię,motywacja,2,2,1,8.759888260028116
dziennie,przejadanie,8,2,4,8.759888260028116
reguła,specjalistyczny,2,2,1,8.759888260028116
asg,atest,4,1,1,8.759888260028116
carving,motyw,1,4,1,8.759888260028116
rodowodowy,powstanie,1,4,1,8.759888260028116
przyjrzeć,łączenie,2,4,2,8.759888260028116
bez,bolesny,16,1,4,8.759888260028116
clearwater,typ,1,8,2,8.759888260028116
zatrzymanie,usiłować,2,2,1,8.759888260028116
płaski,pyszczek,4,1,1,8.759888260028116
portorykańczyk,zacząć,2,8,4,8.759888260028116
kompetencyjny,prosta,1,8,2,8.759888260028116
czytelnik,garść,16,1,4,8.759888260028116
zbiornik,skrojony,4,1,1,8.759888260028116
zawarty,kawa,2,2,1,8.759888260028116
trzytaktowy,koń,1,8,2,8.759888260028116
sierść,charakter,2,4,2,8.759888260028116
80,choć,1,8,2,8.759888260028116
rodzaj,łąka,8,1,2,8.759888260028116
neuronaukowcy,wniosek,1,4,1,8.759888260028116
dzieło,zagraniczny,2,2,1,8.759888260028116
mechaniczny,czeremcha,2,4,2,8.759888260028116
niezależnie,aktualnie,4,1,1,8.759888260028116
niby,prosta,2,8,4,8.759888260028116
ulec,ciągle,2,2,1,8.759888260028116
podejmowanie,zachowanie,1,12,3,8.759888260028116
powód,czwarty,16,1,4,8.759888260028116
mass,cry,2,2,1,8.759888260028116
zamarznięty,postawić,1,4,1,8.759888260028116
effect,uncharted,2,2,1,8.759888260028116
organizm,typowy,4,1,1,8.759888260028116
olgi,nauczyć,1,8,2,8.759888260028116
ciepło,relacja,1,4,1,8.759888260028116
wspólny,rozmowa,2,2,1,8.759888260028116
naszej,cierpliwość,4,1,1,8.759888260028116
oddziaływać,organizm,1,4,1,8.759888260028116
widok,twórca,1,4,1,8.759888260028116
połączenie,neuronalne,16,3,12,8.759888260028116
pomocny,płynność,4,1,1,8.759888260028116
asg,stosowny,4,2,2,8.759888260028116
international,of,2,8,4,8.759888260028116
wywierać,skutek,2,2,1,8.759888260028116
usa,znaczący,2,4,2,8.759888260028116
wyraz,powiedzieć,1,4,1,8.759888260028116
połączenie,synaptyczne,16,1,4,8.759888260028116
decyzja,rozwijanie,4,3,3,8.759888260028116
zdołać,istota,2,4,2,8.759888260028116
bank,s,8,3,6,8.759888260028116
pośredni,wyciągnięty,2,2,1,8.759888260028116
david,international,2,2,1,8.759888260028116
„z,napęd,1,4,1,8.759888260028116
inkluzyjny,drugi,1,16,4,8.759888260028116
trend,twór,2,2,1,8.759888260028116
podkreślenie,motyw,1,4,1,8.759888260028116
azot,pobudzać,1,4,1,8.759888260028116
12,15,2,6,3,8.759888260028116
miliard,możliwości,2,6,3,8.759888260028116
in,nielogiczny,4,1,1,8.759888260028116
nauczyć,readingu,8,1,2,8.759888260028116
prawdziwy,światowy,4,1,1,8.759888260028116
kolacja,2,4,8,8,8.759888260028116
zmysłowy,tutaj,1,8,2,8.759888260028116
bieżący,rok,1,16,4,8.759888260028116
uncharted,us,2,2,1,8.759888260028116
przyzwyczaić,koń,1,8,2,8.759888260028116
spektakularny,stanowić,2,4,2,8.759888260028116
według,udostępniony,12,1,3,8.759888260028116
poczucie,wręcz,4,2,2,8.759888260028116
tłumacz,maryanne,2,2,1,8.759888260028116
wykonywanie,wszelki,2,8,4,8.759888260028116
zębowy,wykonanie,1,4,1,8.759888260028116
bagatela,zaś,1,4,1,8.759888260028116
mieścić,twoja,1,12,3,8.759888260028116
toyoty,wałbrzychu,3,4,3,8.759888260028116
ankietowany,część,1,12,3,8.759888260028116
mowa,czytelniczy,4,3,3,8.759888260028116
wykorzystać,kawałek,4,2,2,8.759888260028116
sięganie,literatura,2,6,3,8.759888260028116
analizowanie,wydarzenie,4,4,4,8.759888260028116
jog,trochę,1,4,1,8.759888260028116
eliptyczny,drugi,1,16,4,8.759888260028116
weterynarz,horizon,1,4,1,8.759888260028116
aktywować,jednocześnie,2,8,4,8.759888260028116
czyszczenie,ząb,2,8,4,8.759888260028116
pozór,utrzymanie,1,4,1,8.759888260028116
łączenie,rozległy,4,1,1,8.759888260028116
gdyż,dusza,2,4,2,8.759888260028116
nadleśnictwo,niecodzienny,4,1,1,8.759888260028116
prof,elon,4,1,1,8.759888260028116
pamięciowy,powstanie,3,4,3,8.759888260028116
wpadać,znacznie,1,16,4,8.759888260028116
technika,służyć,2,4,2,8.759888260028116
dotrzeć,nauczyć,1,8,2,8.759888260028116
wdrożenie,ogół,1,4,1,8.759888260028116
czwarty,bez,1,16,4,8.759888260028116
rok,wynieść,16,1,4,8.759888260028116
dialogowy,effect,2,2,1,8.759888260028116
miły,chwila,3,4,3,8.759888260028116
ostatni,zajęcie,6,2,3,8.759888260028116
edukacja,progress,4,1,1,8.759888260028116
pionowy,pochylanie,2,2,1,8.759888260028116
zapewniać,neuroplastyczność,2,2,1,8.759888260028116
zastąpić,nauczyć,1,8,2,8.759888260028116
finał,bez,1,16,4,8.759888260028116
mimika,bohater,1,16,4,8.759888260028116
wspierający,sztuka,2,8,4,8.759888260028116
wałbrzychu,działania,4,2,2,8.759888260028116
oecd,for,2,4,2,8.759888260028116
grzeszny,sztuka,1,8,2,8.759888260028116
zapomnienie,bo,2,8,4,8.759888260028116
najlepiej,odstany,8,1,2,8.759888260028116
śniadanie,kolacja,4,4,4,8.759888260028116
bankowość,pekao,2,6,3,8.759888260028116
papierowy,lektura,1,16,4,8.759888260028116
pozbawiony,reprodukcja,2,2,1,8.759888260028116
najbardziej,stawiających,4,1,1,8.759888260028116
przysłuchiwać,dużo,1,8,2,8.759888260028116
pinceta,wygląd,2,6,3,8.759888260028116
konkretny,doskonale,8,1,2,8.759888260028116
gracz,losować,4,1,1,8.759888260028116
wprowadzany,powierzchnia,1,4,1,8.759888260028116
mowa,średnio,4,1,1,8.759888260028116
biec,ponadto,1,4,1,8.759888260028116
bohater,odwiedzany,16,1,4,8.759888260028116
dodatek,caravaningowców,8,1,2,8.759888260028116
dźwięk,otoczenie,4,4,4,8.759888260028116
dokonać,ocena,4,3,3,8.759888260028116
płytka,nazębny,4,1,1,8.759888260028116
kwiecień,nielegalny,4,2,2,8.759888260028116
służyć,ozdoba,4,3,3,8.759888260028116
zewnętrzny,kossut,4,1,1,8.759888260028116
grawitacyjny,sprawiać,1,8,2,8.759888260028116
lecz,wykazywać,4,4,4,8.759888260028116
budowa,wzmacniać,2,6,3,8.759888260028116
mieszkanie,starożytny,2,2,1,8.759888260028116
batmana,no,2,2,1,8.759888260028116
internetowych,specjalistyczny,2,2,1,8.759888260028116
uwzględniać,np,1,16,4,8.759888260028116
czasopismo,literatura,2,6,3,8.759888260028116
zagłębiać,napisany,2,2,1,8.759888260028116
szukać,niezbyt,2,2,1,8.759888260028116
narodowy,koronawirusowi,4,1,1,8.759888260028116
materia,„uruchamia”,4,1,1,8.759888260028116
lew,atu,8,1,2,8.759888260028116
